Facility ID,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points
520059,0.929337,0.937997,4,0
520062,0.951909,0.932929,4,1
520063,0.987261,0.92982,4,4
520066,0.959703,0.968474,2,0
520070,0.966917,0.968076,2,0
520071,0.900227,0.923122,5,0
520075,0.982363,0.980987,1,0
520076,0.918222,0.936116,4,0
520078,0.964583,0.984674,1,0
520083,0.955668,0.966653,2,0
520087,0.984806,1.046436,0,0
520088,0.929554,0.924513,4,0
520089,0.928767,0.953382,3,0
520091,0.885126,1.023654,0,0
520095,0.894957,0.845729,9,9
520096,0.982857,0.989891,0,0
520097,0.928908,0.976154,1,0
520098,0.950948,0.976308,1,0
520100,0.99885,0.959283,2,2
520102,0.97273,1.014549,0,0
520103,0.946815,0.9443,3,0
520109,0.930377,0.832406,10,9
520113,0.906082,0.888383,7,2
520116,0.912319,0.944389,3,0
520136,0.946913,0.943681,3,0
520138,0.99275,0.987043,1,0
520139,0.97895,0.977917,1,0
520160,0.948029,0.921971,5,2
520177,0.960809,0.97607,1,0
520189,0.986155,0.952565,3,2
520193,0.951578,0.962333,2,0
520198,0.961563,0.902253,6,5
520202,0.955617,0.966974,2,0
520206,0.956107,0.966339,2,0
520207,0.938838,0.898924,6,4
520208,0.976342,0.952077,3,1
520210,0.946332,1.034759,0,0
530002,0.91784,0.889925,7,3
530006,0.884976,0.945057,3,0
530008,0.899377,0.977635,1,0
530011,0.928228,0.977842,1,0
530012,1.040203,1.051953,0,0
530014,1.011352,1.016645,0,0
530015,0.864365,0.89494,6,0
530025,0.892453,0.968952,2,0
670023,1.137537,1.12742,0,0
670025,0.995603,0.999869,0,0
670031,1.11013,1.016652,0,3
670034,1.000869,1.021788,0,0
670041,1.060976,1.087893,0,0
670043,1.033043,1.054075,0,0
670044,1.037375,0.987501,1,2
670047,0.95265,0.948592,3,0
670053,1.094232,1.089515,0,0
670055,1.065491,1.069027,0,0
670056,1.062332,1.085135,0,0
670060,1.03651,1.065109,0,0
670071,0.996985,1.032904,0,0
670075,1.128467,1.140632,0,0
670077,1.041066,1.047877,0,0
670078,0.731672,0.743097,10,0
670080,0.937644,0.989401,0,0
670082,1.05918,1.04646,0,0
670085,1.004957,1.041351,0,0
670088,0.970621,0.988409,0,0
670098,1.127817,1.060173,0,2
670103,1.012897,1.023579,0,0
670106,1.021604,1.057054,0,0
670108,1.017254,0.973379,1,2
670120,1.071921,0.977719,1,4
670122,1.073584,1.036641,0,1
