Facility ID,Measure Name,Number of Discharges,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate
100008,READM-30-AMI-HRRP,200,0.865,13.8379,15.9968
100012,READM-30-PN-HRRP,929,1.0458,17.0807,16.3322
100012,READM-30-HIP-KNEE-HRRP,596,1.121,5.2056,4.6437
100012,READM-30-HF-HRRP,1275,1.0103,21.2019,20.9862
100012,READM-30-COPD-HRRP,434,1.0203,21.0545,20.6351
100012,READM-30-CABG-HRRP,281,1.0397,12.1425,11.6786
100012,READM-30-AMI-HRRP,684,1.0417,14.1622,13.5951
100014,READM-30-PN-HRRP,231,1.0287,17.2687,16.7863
100014,READM-30-HIP-KNEE-HRRP,N/A,0.9689,4.5379,4.6837
100014,READM-30-HF-HRRP,214,1.0952,22.8678,20.8801
100014,READM-30-COPD-HRRP,121,1.0426,18.0303,17.294
100014,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100014,READM-30-AMI-HRRP,101,1.021,14.7661,14.4631
100017,READM-30-PN-HRRP,391,0.8861,14.2635,16.0972
100017,READM-30-HIP-KNEE-HRRP,434,0.84,3.4462,4.1028
100017,READM-30-HF-HRRP,270,0.9754,19.4892,19.9814
100017,READM-30-COPD-HRRP,191,1.0169,19.2084,18.8894
100017,READM-30-CABG-HRRP,N/A,0.9576,11.6337,12.1493
100017,READM-30-AMI-HRRP,196,0.8757,12.1441,13.8675
100018,READM-30-PN-HRRP,1289,0.9475,15.4346,16.2898
100018,READM-30-HIP-KNEE-HRRP,1693,1.0284,4.2836,4.1655
100018,READM-30-HF-HRRP,1403,0.9652,19.9788,20.6988
100018,READM-30-COPD-HRRP,488,0.8681,16.986,19.5677
100018,READM-30-CABG-HRRP,243,0.9242,11.4274,12.3645
100018,READM-30-AMI-HRRP,538,0.9606,14.3309,14.9183
100019,READM-30-PN-HRRP,741,0.8964,15.8068,17.6341
100019,READM-30-HIP-KNEE-HRRP,237,1.1046,5.1827,4.6918
100019,READM-30-HF-HRRP,751,0.8593,18.8955,21.9896
100019,READM-30-COPD-HRRP,385,0.8821,18.4153,20.8772
100019,READM-30-CABG-HRRP,143,0.883,10.3271,11.696
100019,READM-30-AMI-HRRP,353,1.0067,15.1972,15.0964
100022,READM-30-PN-HRRP,384,0.9563,19.3942,20.2809
100022,READM-30-HIP-KNEE-HRRP,N/A,1.0307,4.3567,4.2271
100022,READM-30-HF-HRRP,306,1.0778,26.058,24.1771
100022,READM-30-COPD-HRRP,146,0.9988,22.6723,22.7
100022,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100022,READM-30-AMI-HRRP,157,1.0524,17.9836,17.0888
100023,READM-30-PN-HRRP,361,0.9994,17.7413,17.7522
100023,READM-30-HIP-KNEE-HRRP,210,1.1749,5.8178,4.9517
100023,READM-30-HF-HRRP,634,1.0554,22.7755,21.5798
100023,READM-30-COPD-HRRP,196,0.9902,18.7622,18.9482
100023,READM-30-CABG-HRRP,N/A,0.8791,11.8988,13.5358
100023,READM-30-AMI-HRRP,318,0.9122,13.78,15.1057
100025,READM-30-PN-HRRP,568,0.9722,17.8037,18.3131
100025,READM-30-HIP-KNEE-HRRP,N/A,0.8327,4.3466,5.2202
100025,READM-30-HF-HRRP,429,0.9735,22.0959,22.6964
100025,READM-30-COPD-HRRP,222,0.9376,20.3584,21.714
100025,READM-30-CABG-HRRP,N/A,0.8679,11.1202,12.8123
100025,READM-30-AMI-HRRP,269,0.9601,14.1825,14.7724
100026,READM-30-PN-HRRP,259,0.8621,15.0061,17.4057
100026,READM-30-HIP-KNEE-HRRP,N/A,0.9666,4.6083,4.7675
100026,READM-30-HF-HRRP,308,0.8543,18.2473,21.3585
100026,READM-30-COPD-HRRP,110,0.9935,20.475,20.6095
100026,READM-30-CABG-HRRP,N/A,0.9303,10.9401,11.7599
100026,READM-30-AMI-HRRP,170,1.0399,14.6804,14.1168
100028,READM-30-PN-HRRP,233,0.9381,15.3186,16.329
100028,READM-30-HIP-KNEE-HRRP,N/A,1.0646,4.857,4.5625
100028,READM-30-HF-HRRP,226,0.9144,18.4764,20.2068
100028,READM-30-COPD-HRRP,181,0.9416,16.3378,17.3516
100028,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100028,READM-30-AMI-HRRP,N/A,0.901,12.9868,14.4134
100029,READM-30-PN-HRRP,288,0.9747,18.0346,18.5023
100029,READM-30-HIP-KNEE-HRRP,N/A,1.0189,3.8199,3.7491
100029,READM-30-HF-HRRP,258,1.179,28.4117,24.0974
100029,READM-30-COPD-HRRP,131,1.0682,24.0586,22.5219
100029,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100029,READM-30-AMI-HRRP,65,1.036,21.4857,20.7398
100030,READM-30-PN-HRRP,275,0.9375,16.6676,17.7786
100030,READM-30-HIP-KNEE-HRRP,144,1.3815,5.1903,3.757
100030,READM-30-HF-HRRP,350,1.0402,22.3869,21.5207
100030,READM-30-COPD-HRRP,118,1.0657,21.8955,20.5465
100030,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100030,READM-30-AMI-HRRP,116,1.0832,16.9871,15.683
100032,READM-30-PN-HRRP,173,1.0615,19.8751,18.7242
100032,READM-30-HIP-KNEE-HRRP,N/A,1.1,4.4469,4.0425
100032,READM-30-HF-HRRP,160,1.009,21.5059,21.3151
100032,READM-30-COPD-HRRP,94,1.0132,20.1646,19.9009
100032,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100032,READM-30-AMI-HRRP,N/A,1.0263,13.4215,13.0782
100034,READM-30-PN-HRRP,322,0.9629,17.0262,17.682
100034,READM-30-HIP-KNEE-HRRP,N/A,1.0732,5.6735,5.2863
100034,READM-30-HF-HRRP,263,1.0376,23.7618,22.9013
100034,READM-30-COPD-HRRP,93,0.9976,19.5617,19.6093
100034,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100034,READM-30-AMI-HRRP,139,1.0193,15.8103,15.5115
100035,READM-30-PN-HRRP,307,0.9391,16.1786,17.2282
100035,READM-30-HIP-KNEE-HRRP,148,1.2394,5.6163,4.5315
100035,READM-30-HF-HRRP,438,0.9799,21.3122,21.7501
100035,READM-30-COPD-HRRP,279,1.0717,21.3312,19.9046
100035,READM-30-CABG-HRRP,N/A,0.9328,11.8426,12.6951
100035,READM-30-AMI-HRRP,194,0.99,15.7386,15.8974
100038,READM-30-PN-HRRP,351,0.9863,16.8168,17.0507
100038,READM-30-HIP-KNEE-HRRP,N/A,1.2277,5.5332,4.5069
100038,READM-30-HF-HRRP,460,1.0435,22.6428,21.6994
100038,READM-30-COPD-HRRP,179,1.045,22.0218,21.0728
100038,READM-30-CABG-HRRP,N/A,0.9759,12.7852,13.1015
100038,READM-30-AMI-HRRP,192,0.9394,15.2859,16.2716
100039,READM-30-PN-HRRP,146,1.0258,16.5208,16.1058
100039,READM-30-HIP-KNEE-HRRP,N/A,0.9483,4.4088,4.6489
100039,READM-30-HF-HRRP,201,1.0686,22.674,21.219
100039,READM-30-COPD-HRRP,98,1.0131,19.3431,19.0926
100039,READM-30-CABG-HRRP,71,1.1213,13.2206,11.7902
100039,READM-30-AMI-HRRP,129,1.0726,16.4527,15.3397
100040,READM-30-PN-HRRP,625,1.0863,20.1001,18.5039
100040,READM-30-HIP-KNEE-HRRP,537,1.32,5.9944,4.5413
100040,READM-30-HF-HRRP,423,0.9138,19.5985,21.4483
100040,READM-30-COPD-HRRP,214,1.0635,22.4455,21.1051
100040,READM-30-CABG-HRRP,235,0.9965,11.5233,11.5641
100040,READM-30-AMI-HRRP,337,1.1122,18.7438,16.8531
100043,READM-30-PN-HRRP,160,0.9987,15.6823,15.702
100043,READM-30-HIP-KNEE-HRRP,N/A,0.938,4.3038,4.5884
100043,READM-30-HF-HRRP,125,0.9371,19.3517,20.6497
100043,READM-30-COPD-HRRP,79,1.0238,20.4367,19.961
100043,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100043,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100044,READM-30-PN-HRRP,1440,1.0659,16.7561,15.72
100044,READM-30-HIP-KNEE-HRRP,355,1.2763,5.2991,4.1521
100044,READM-30-HF-HRRP,1187,1.0471,20.8084,19.8715
100044,READM-30-COPD-HRRP,603,1.0876,19.7998,18.2051
100044,READM-30-CABG-HRRP,136,0.9957,11.8371,11.8887
100044,READM-30-AMI-HRRP,474,1.1615,16.0545,13.8219
100045,READM-30-PN-HRRP,327,1.0169,16.4421,16.1683
100045,READM-30-HIP-KNEE-HRRP,N/A,0.8865,3.89,4.3882
100045,READM-30-HF-HRRP,331,1.1028,22.8059,20.6801
100045,READM-30-COPD-HRRP,184,0.9194,17.081,18.5787
100045,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100045,READM-30-AMI-HRRP,97,1.0212,15.3602,15.0414
100046,READM-30-PN-HRRP,233,0.9352,16.2989,17.4275
100046,READM-30-HIP-KNEE-HRRP,N/A,1.0002,5.2576,5.2566
100046,READM-30-HF-HRRP,337,0.9473,20.6421,21.79
100046,READM-30-COPD-HRRP,184,1.019,19.8428,19.4727
100046,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100046,READM-30-AMI-HRRP,110,1.0227,17.9802,17.5811
100047,READM-30-PN-HRRP,209,0.9749,16.2108,16.6282
100047,READM-30-HIP-KNEE-HRRP,N/A,1.169,7.1408,6.1087
100047,READM-30-HF-HRRP,140,1.1394,25.0623,21.9964
100047,READM-30-COPD-HRRP,94,0.9516,19.187,20.163
100047,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100047,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100048,READM-30-PN-HRRP,N/A,0.9759,16.3153,16.7182
100048,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
100048,READM-30-HF-HRRP,42,1.0326,21.1987,20.5299
100048,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
100048,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100048,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100049,READM-30-PN-HRRP,211,1.1279,21.5878,19.1399
100049,READM-30-HIP-KNEE-HRRP,156,1.1452,6.1696,5.3871
100049,READM-30-HF-HRRP,156,1.0236,22.7164,22.1928
100049,READM-30-COPD-HRRP,131,1.0812,20.4809,18.9422
100049,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100049,READM-30-AMI-HRRP,N/A,0.9645,15.5442,16.1157
100050,READM-30-PN-HRRP,216,0.9976,17.6769,17.7199
100050,READM-30-HIP-KNEE-HRRP,0,N/A,N/A,N/A
100050,READM-30-HF-HRRP,74,1.0336,25.2931,24.4705
100050,READM-30-COPD-HRRP,136,1.016,21.8406,21.4965
100050,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100050,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100051,READM-30-PN-HRRP,425,0.9961,16.7742,16.8399
100051,READM-30-HIP-KNEE-HRRP,188,1.3048,5.551,4.2542
100051,READM-30-HF-HRRP,575,1.0049,21.8562,21.7495
100051,READM-30-COPD-HRRP,214,1.0143,19.5675,19.2915
100051,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100051,READM-30-AMI-HRRP,198,1.0705,17.3154,16.1753
100052,READM-30-PN-HRRP,473,0.9484,16.053,16.9264
100052,READM-30-HIP-KNEE-HRRP,N/A,0.837,3.6483,4.3587
100052,READM-30-HF-HRRP,438,0.8798,19.4999,22.1641
100052,READM-30-COPD-HRRP,299,1.0137,18.7099,18.4563
100052,READM-30-CABG-HRRP,151,1.0687,12.9148,12.0845
100052,READM-30-AMI-HRRP,163,1.0037,13.9939,13.9426
100053,READM-30-PN-HRRP,200,1.1512,21.5517,18.721
100053,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
100053,READM-30-HF-HRRP,122,1.0272,23.8948,23.2618
100053,READM-30-COPD-HRRP,107,1.103,24.2013,21.9421
100053,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100053,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100054,READM-30-PN-HRRP,149,1.0635,16.4248,15.4435
100054,READM-30-HIP-KNEE-HRRP,N/A,1.0837,5.1223,4.7266
100054,READM-30-HF-HRRP,164,1.0128,20.8302,20.5663
100054,READM-30-COPD-HRRP,86,0.9967,17.7354,17.794
100054,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100054,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100055,READM-30-AMI-HRRP,N/A,1.0355,17.2154,16.6249
100055,READM-30-PN-HRRP,184,1.0089,17.0301,16.8791
100055,READM-30-HIP-KNEE-HRRP,N/A,1.1814,5.9711,5.0544
100055,READM-30-HF-HRRP,161,0.9504,20.7293,21.8113
100055,READM-30-COPD-HRRP,125,0.9613,19.2992,20.076
100055,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100057,READM-30-PN-HRRP,675,0.8727,14.5072,16.6242
100057,READM-30-HIP-KNEE-HRRP,329,1.0141,5.0934,5.0227
100057,READM-30-HF-HRRP,618,0.937,20.7602,22.1563
100057,READM-30-COPD-HRRP,280,1.0186,19.1309,18.7813
100057,READM-30-CABG-HRRP,148,1.1656,13.8637,11.8942
100057,READM-30-AMI-HRRP,224,1.1519,15.8804,13.7866
100062,READM-30-PN-HRRP,574,1.0294,17.7403,17.2336
100062,READM-30-HIP-KNEE-HRRP,N/A,1.1581,4.9937,4.312
100062,READM-30-HF-HRRP,567,1.0381,21.7853,20.9857
100062,READM-30-COPD-HRRP,224,0.9664,18.1455,18.7757
100062,READM-30-CABG-HRRP,125,0.9108,11.2737,12.3778
100062,READM-30-AMI-HRRP,301,1.0012,15.5943,15.5764
100063,READM-30-PN-HRRP,265,1.0073,18.2825,18.1505
100063,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
100063,READM-30-HF-HRRP,250,1.001,23.1735,23.151
100063,READM-30-COPD-HRRP,192,0.9856,20.9289,21.234
100063,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100063,READM-30-AMI-HRRP,79,1.0171,15.3269,15.0694
100067,READM-30-PN-HRRP,545,1.0227,17.8543,17.4572
100067,READM-30-HIP-KNEE-HRRP,N/A,0.9764,4.4339,4.5408
100067,READM-30-HF-HRRP,425,0.9824,21.4549,21.8393
100067,READM-30-COPD-HRRP,270,1.065,20.3855,19.1406
100067,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100067,READM-30-AMI-HRRP,149,0.9206,14.3721,15.6115
100068,READM-30-PN-HRRP,548,1.0575,18.9343,17.9046
100068,READM-30-HIP-KNEE-HRRP,272,1.2092,5.4138,4.4772
100068,READM-30-HF-HRRP,628,0.9162,19.3777,21.1495
100068,READM-30-COPD-HRRP,285,0.9695,19.0972,19.6983
100068,READM-30-CABG-HRRP,161,1.0426,13.6872,13.1276
100068,READM-30-AMI-HRRP,289,0.946,14.508,15.3356
100069,READM-30-PN-HRRP,99,0.9879,17.0766,17.286
100069,READM-30-HIP-KNEE-HRRP,N/A,0.8236,4.5872,5.5699
100069,READM-30-HF-HRRP,94,1.0599,22.476,21.2058
100069,READM-30-COPD-HRRP,88,1.0395,21.4463,20.6306
100069,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100069,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100070,READM-30-PN-HRRP,480,0.9965,15.8866,15.9422
100070,READM-30-HIP-KNEE-HRRP,N/A,1.0311,5.1951,5.0385
100070,READM-30-HF-HRRP,468,1.0572,21.2292,20.0803
100070,READM-30-COPD-HRRP,204,0.9459,18.2777,19.3237
100070,READM-30-CABG-HRRP,N/A,0.7976,9.3367,11.7052
100070,READM-30-AMI-HRRP,256,0.9759,14.167,14.5164
100071,READM-30-PN-HRRP,219,0.9994,16.4579,16.4674
100071,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
100071,READM-30-HF-HRRP,190,0.9655,20.1579,20.8782
100071,READM-30-COPD-HRRP,137,0.9354,17.6591,18.8779
100071,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100071,READM-30-AMI-HRRP,132,1.0247,14.9344,14.5745
100072,READM-30-PN-HRRP,407,1.0623,18.5306,17.4441
100072,READM-30-HIP-KNEE-HRRP,N/A,1.1433,5.1964,4.5451
100072,READM-30-HF-HRRP,410,1.1008,23.7872,21.6094
100072,READM-30-COPD-HRRP,178,0.9848,17.5107,17.7803
100072,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100072,READM-30-AMI-HRRP,108,0.9444,16.7989,17.7886
100073,READM-30-PN-HRRP,516,1.022,18.0932,17.7041
100073,READM-30-HIP-KNEE-HRRP,816,0.8482,3.5277,4.1592
100073,READM-30-HF-HRRP,467,1.0387,22.3726,21.5396
100073,READM-30-COPD-HRRP,225,0.9603,17.8324,18.569
100073,READM-30-CABG-HRRP,N/A,1.0768,12.6275,11.7265
100073,READM-30-AMI-HRRP,220,1.0499,16.532,15.7467
100075,READM-30-PN-HRRP,1076,0.9327,15.8136,16.9541
100075,READM-30-HIP-KNEE-HRRP,N/A,0.9225,4.2631,4.6213
100075,READM-30-HF-HRRP,1075,0.9032,19.786,21.9063
100075,READM-30-COPD-HRRP,386,0.9314,18.8183,20.2046
100075,READM-30-CABG-HRRP,N/A,0.9323,10.2927,11.0403
100075,READM-30-AMI-HRRP,421,0.9282,14.7133,15.8509
100077,READM-30-PN-HRRP,413,1.0547,18.1565,17.2147
100077,READM-30-HIP-KNEE-HRRP,230,1.2294,4.9829,4.053
100077,READM-30-HF-HRRP,406,1.1265,24.604,21.8401
100077,READM-30-COPD-HRRP,275,1.0985,20.595,18.7488
100077,READM-30-CABG-HRRP,N/A,0.9097,10.5882,11.6395
100077,READM-30-AMI-HRRP,233,1.068,15.6742,14.6767
100080,READM-30-PN-HRRP,703,1.029,17.1923,16.7075
100080,READM-30-HIP-KNEE-HRRP,565,1.1041,5.5346,5.0126
100080,READM-30-HF-HRRP,738,1.0987,23.1329,21.0554
100080,READM-30-COPD-HRRP,196,1.0282,19.7994,19.2567
100080,READM-30-CABG-HRRP,116,1.1207,14.143,12.6196
100080,READM-30-AMI-HRRP,270,1.0515,15.3201,14.5698
100081,READM-30-PN-HRRP,N/A,0.9883,14.677,14.8514
100081,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
100081,READM-30-HF-HRRP,N/A,0.9998,18.2252,18.2293
100081,READM-30-COPD-HRRP,N/A,1.017,15.4007,15.1434
100081,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100081,READM-30-AMI-HRRP,0,N/A,N/A,N/A
100084,READM-30-PN-HRRP,489,0.9491,15.7111,16.553
100084,READM-30-HIP-KNEE-HRRP,N/A,0.8349,3.97,4.7551
100084,READM-30-HF-HRRP,686,1.0214,21.8071,21.3508
100084,READM-30-COPD-HRRP,295,1.0245,18.6856,18.2395
100084,READM-30-CABG-HRRP,301,1.1655,13.4614,11.5497
100084,READM-30-AMI-HRRP,426,1.0508,15.8141,15.0499
100086,READM-30-PN-HRRP,230,1.0545,16.1386,15.3041
100086,READM-30-HIP-KNEE-HRRP,410,0.9533,4.3466,4.5593
100086,READM-30-HF-HRRP,161,1.124,23.0962,20.5486
100086,READM-30-COPD-HRRP,113,1.055,17.6643,16.7429
100086,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100086,READM-30-AMI-HRRP,70,1.0324,16.1646,15.6575
100087,READM-30-PN-HRRP,1336,0.9447,15.508,16.4166
100087,READM-30-HIP-KNEE-HRRP,2013,0.7439,2.9311,3.9399
100087,READM-30-HF-HRRP,1472,0.9503,20.268,21.3277
100087,READM-30-COPD-HRRP,437,0.9798,18.9021,19.2925
100087,READM-30-CABG-HRRP,327,0.9211,10.6525,11.5654
100087,READM-30-AMI-HRRP,624,1.0073,14.2016,14.0981
100088,READM-30-PN-HRRP,1261,1.0123,16.6609,16.4588
100088,READM-30-HIP-KNEE-HRRP,598,1.089,4.7723,4.3821
100088,READM-30-HF-HRRP,1059,0.9551,20.1152,21.0606
100088,READM-30-COPD-HRRP,367,1.0123,19.9015,19.6605
100088,READM-30-CABG-HRRP,226,1.0209,11.3006,11.0695
100088,READM-30-AMI-HRRP,536,0.9837,13.7803,14.0084
100090,READM-30-PN-HRRP,560,1.0003,16.6025,16.5968
100090,READM-30-HIP-KNEE-HRRP,341,1.1628,5.6826,4.8872
100090,READM-30-HF-HRRP,462,0.9781,20.8791,21.3472
100090,READM-30-COPD-HRRP,292,1.066,20.5263,19.2547
100090,READM-30-CABG-HRRP,98,1.0246,11.6908,11.4099
100090,READM-30-AMI-HRRP,242,0.9197,13.3611,14.5279
100092,READM-30-PN-HRRP,225,1.0352,17.9534,17.3427
100092,READM-30-HIP-KNEE-HRRP,N/A,1.0892,5.3942,4.9526
100092,READM-30-HF-HRRP,313,0.8752,19.0757,21.7967
100092,READM-30-COPD-HRRP,136,1.0347,21.4622,20.7417
100092,READM-30-CABG-HRRP,N/A,1.1184,11.7323,10.4905
100092,READM-30-AMI-HRRP,157,0.9894,15.0055,15.1656
100093,READM-30-PN-HRRP,377,0.9506,16.9139,17.7922
100093,READM-30-HIP-KNEE-HRRP,443,0.9167,3.945,4.3035
100093,READM-30-HF-HRRP,485,1.0895,22.9428,21.0582
100093,READM-30-COPD-HRRP,134,0.9827,19.6848,20.0309
100093,READM-30-CABG-HRRP,80,1.1548,13.3983,11.6027
100093,READM-30-AMI-HRRP,310,0.9024,12.6749,14.0459
100099,READM-30-PN-HRRP,104,0.9896,16.127,16.296
100099,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
100099,READM-30-HF-HRRP,132,1.0907,22.1521,20.3093
100099,READM-30-COPD-HRRP,120,1.0207,18.6735,18.2945
100099,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100099,READM-30-AMI-HRRP,N/A,1.0458,18.84,18.0151
100105,READM-30-PN-HRRP,594,0.9594,15.8327,16.5021
100105,READM-30-HIP-KNEE-HRRP,386,1.1718,5.5023,4.6954
100105,READM-30-HF-HRRP,743,0.9606,18.7858,19.5556
100105,READM-30-COPD-HRRP,288,1.0372,19.155,18.4672
100105,READM-30-CABG-HRRP,N/A,0.7918,9.8983,12.5002
100105,READM-30-AMI-HRRP,279,0.9979,13.6589,13.6877
100106,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
100106,READM-30-HIP-KNEE-HRRP,N/A,0.9153,3.7521,4.0991
100106,READM-30-HF-HRRP,N/A,1.0158,19.952,19.6411
100106,READM-30-COPD-HRRP,N/A,1.0285,18.025,17.5252
100106,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100106,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100107,READM-30-PN-HRRP,134,0.9455,18.0884,19.1317
100107,READM-30-HIP-KNEE-HRRP,0,N/A,N/A,N/A
100107,READM-30-HF-HRRP,N/A,0.9583,22.5202,23.501
100107,READM-30-COPD-HRRP,N/A,0.9788,19.7969,20.2263
100107,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100107,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100109,READM-30-PN-HRRP,557,1.0005,17.9465,17.9375
100109,READM-30-HIP-KNEE-HRRP,N/A,1.024,4.9836,4.8668
100109,READM-30-HF-HRRP,514,1.0609,23.351,22.011
100109,READM-30-COPD-HRRP,322,0.9517,18.9143,19.8733
100109,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100109,READM-30-AMI-HRRP,260,0.9201,16.7457,18.2007
100110,READM-30-PN-HRRP,270,1.0452,19.8473,18.9897
100110,READM-30-HIP-KNEE-HRRP,N/A,1.1127,5.0429,4.5321
100110,READM-30-HF-HRRP,307,1.1416,25.3942,22.2453
100110,READM-30-COPD-HRRP,85,1.0849,22.7126,20.9361
100110,READM-30-CABG-HRRP,N/A,0.9987,12.5467,12.5633
100110,READM-30-AMI-HRRP,172,1.0193,17.414,17.0846
100113,READM-30-PN-HRRP,665,1.1154,19.5012,17.4837
100113,READM-30-HIP-KNEE-HRRP,463,0.8992,4.0646,4.5201
100113,READM-30-HF-HRRP,698,1.0735,23.5249,21.9142
100113,READM-30-COPD-HRRP,308,1.0426,23.2244,22.2753
100113,READM-30-CABG-HRRP,N/A,1.0458,13.6096,13.013
100113,READM-30-AMI-HRRP,194,1.117,15.552,13.9229
100117,READM-30-PN-HRRP,389,1.0223,16.291,15.9358
100117,READM-30-HIP-KNEE-HRRP,N/A,0.9899,4.1507,4.193
100117,READM-30-HF-HRRP,328,0.954,19.5332,20.4744
100117,READM-30-COPD-HRRP,174,1.0436,20.4643,19.6096
100117,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100117,READM-30-AMI-HRRP,N/A,1.0078,16.1974,16.0717
100118,READM-30-PN-HRRP,407,0.9911,17.6097,17.7675
100118,READM-30-HIP-KNEE-HRRP,226,1.1087,4.5355,4.0909
100118,READM-30-HF-HRRP,382,1.027,21.5264,20.9596
100118,READM-30-COPD-HRRP,164,0.9543,16.7897,17.5943
100118,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100118,READM-30-AMI-HRRP,161,1.0517,16.3465,15.5437
100121,READM-30-PN-HRRP,86,0.9704,15.3258,15.7925
100121,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
100121,READM-30-HF-HRRP,58,1.0238,21.4601,20.9619
100121,READM-30-COPD-HRRP,N/A,0.9618,15.7084,16.3321
100121,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100121,READM-30-AMI-HRRP,N/A,1.0179,16.3394,16.0521
100122,READM-30-AMI-HRRP,75,1.0103,17.9156,17.7337
100122,READM-30-PN-HRRP,370,0.9327,17.915,19.2085
100122,READM-30-HIP-KNEE-HRRP,N/A,0.9276,4.6265,4.9877
100122,READM-30-HF-HRRP,269,1.0798,26.26,24.3199
100122,READM-30-COPD-HRRP,178,0.9623,20.2336,21.0268
100122,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100124,READM-30-PN-HRRP,167,0.9333,15.0167,16.0906
100124,READM-30-HIP-KNEE-HRRP,N/A,0.9826,3.5953,3.659
100124,READM-30-HF-HRRP,111,1.0374,23.8747,23.0132
100124,READM-30-COPD-HRRP,188,0.9777,19.0363,19.4703
100124,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100124,READM-30-AMI-HRRP,N/A,1.032,17.6708,17.1222
100125,READM-30-PN-HRRP,132,1.0078,15.4783,15.3581
100125,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
100125,READM-30-HF-HRRP,72,1.0038,23.2526,23.1643
100125,READM-30-COPD-HRRP,N/A,0.9812,16.873,17.1964
100125,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100125,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
100126,READM-30-PN-HRRP,225,1.0655,17.8823,16.7837
100126,READM-30-HIP-KNEE-HRRP,N/A,1.0288,5.0956,4.9529
100126,READM-30-HF-HRRP,131,1.053,24.0371,22.8278
100126,READM-30-COPD-HRRP,94,0.9717,18.3394,18.874
100126,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
100126,READM-30-AMI-HRRP,N/A,1.0033,16.1704,16.1165
100127,READM-30-PN-HRRP,491,1.0895,18.6447,17.1139
100127,READM-30-HIP-KNEE-HRRP,606,0.8854,4.4737,5.0528
100127,READM-30-HF-HRRP,712,0.9579,20.6236,21.5294
100127,READM-30-COPD-HRRP,278,0.9816,20.6813,21.0694
100127,READM-30-CABG-HRRP,121,1.1497,13.1043,11.3984
100127,READM-30-AMI-HRRP,308,0.9991,14.9501,14.9634
100128,READM-30-PN-HRRP,358,0.9544,18.0322,18.8934
